,Customer_num,Product_num
1078,C_1244389,P_7819
1079,C_1244562,P_14546
1080,C_1244670,P_15893
1081,C_1244761,P_41671
1082,C_1244848,P_25430
1083,C_1244851,P_7819
1084,C_1245249,P_7819
1085,C_1245331,P_40174
1086,C_1245345,P_6660
1087,C_1245635,P_7819
1088,C_1245746,P_7819
1089,C_1245758,P_14546
1090,C_1245986,P_19894
1091,C_1246012,P_7819
1092,C_1246481,P_19087
1093,C_1247122,P_313
1094,C_1247288,P_10674
1095,C_1247457,P_7819
1096,C_1247633,P_12777
1097,C_1247720,P_33815
1098,C_1247743,P_38015
1099,C_1247888,P_7819
1100,C_124796,P_7819
1101,C_1248218,P_14546
1102,C_1248417,P_7819
1103,C_1248479,P_7819
1104,C_1248756,P_14546
1105,C_124879,P_9784
1106,C_1249157,P_10185
1107,C_1249499,P_10848
1108,C_124959,P_19206
1109,C_1249775,P_14546
1110,C_1249895,P_7819
1111,C_1250440,P_7819
1112,C_1251522,P_2463
1113,C_1251677,P_27280
1114,C_1251922,P_30643
1115,C_1252023,P_25875
1116,C_1252363,P_24389
1117,C_1252470,P_7819
1118,C_1253039,P_4411
1119,C_1253468,P_8860
1120,C_1253525,P_31456
1121,C_1253749,P_14546
1122,C_1253990,P_7819
1123,C_1254126,P_12777
1124,C_1254425,P_14546
1125,C_1255093,P_21295
1126,C_1255132,P_4822
1127,C_1255199,P_12777
1128,C_1255414,P_40519
1129,C_1255465,P_14591
1130,C_1255516,P_7819
1131,C_1255644,P_28663
1132,C_1256675,P_7819
1133,C_1256714,P_12847
1134,C_1257063,P_4822
1135,C_1257173,P_9169
1136,C_1257726,P_19382
1137,C_1258017,P_7819
1138,C_1258093,P_7819
1139,C_1258260,P_12777
1140,C_1258429,P_14546
1141,C_1258486,P_10037
1142,C_1258511,P_31347
1143,C_1258528,P_4822
1144,C_1258941,P_29414
1145,C_125961,P_14546
1146,C_1259622,P_7819
1147,C_1260060,P_27702
1148,C_1260590,P_33811
1149,C_126062,P_18777
1150,C_1260714,P_12777
1151,C_1261107,P_14546
1152,C_1261299,P_12777
1153,C_1261340,P_9169
1154,C_1261701,P_9139
1155,C_1262132,P_18445
1156,C_1262224,P_24677
1157,C_1262447,P_9452
1158,C_1262498,P_7819
1159,C_1262765,P_11986
1160,C_1262881,P_33814
1161,C_1262921,P_37967
1162,C_126332,P_12777
1163,C_1263425,P_21585
1164,C_1264294,P_14546
1165,C_1264428,P_7819
1166,C_1264673,P_7819
1167,C_1264696,P_4682
1168,C_126474,P_7819
1169,C_1264757,P_14567
1170,C_1264906,P_7819
1171,C_1265415,P_15599
1172,C_1265702,P_15473
1173,C_1265798,P_12847
1174,C_1266164,P_40519
1175,C_1266317,P_15307
1176,C_1266556,P_30782
1177,C_1266666,P_14546
1178,C_1266901,P_15638
1179,C_1267013,P_14546
1180,C_1267155,P_3261
1181,C_1267371,P_7819
1182,C_1267579,P_10109
1183,C_1267641,P_29857
1184,C_1267777,P_12576
1185,C_1267799,P_41155
1186,C_1268033,P_7819
1187,C_1268167,P_4822
1188,C_1268200,P_39224
1189,C_1268305,P_16717
1190,C_1268568,P_28392
1191,C_1268727,P_14838
1192,C_1268860,P_17958
1193,C_1268909,P_25920
1194,C_1269112,P_7819
1195,C_1269249,P_12847
1196,C_1269548,P_5510
1197,C_1269631,P_7819
1198,C_1269705,P_29970
1199,C_1269804,P_8373
1200,C_1269847,P_7819
1201,C_1269852,P_7819
1202,C_126987,P_7819
1203,C_1269894,P_458
1204,C_1270133,P_12777
1205,C_1270579,P_8939
1206,C_1270881,P_14546
1207,C_1270960,P_31149
1208,C_1271040,P_7819
1209,C_1271450,P_5482
1210,C_127175,P_12777
1211,C_1271985,P_11193
1212,C_1272194,P_18084
1213,C_1272260,P_8835
1214,C_1272287,P_35767
1215,C_1272324,P_4218
1216,C_1272557,P_4822
1217,C_1272663,P_7819
1218,C_1273182,P_14546
1219,C_1273582,P_38105
1220,C_1273916,P_15845
1221,C_1273989,P_7819
1222,C_1274107,P_34831
1223,C_1274354,P_35923
1224,C_12746,P_4919
1225,C_1274663,P_7819
1226,C_1275523,P_7819
1227,C_1276073,P_29640
1228,C_1276515,P_20070
1229,C_1276528,P_7819
1230,C_1276670,P_9502
1231,C_1276939,P_19799
1232,C_1277136,P_14546
1233,C_1277945,P_40670
1234,C_1278100,P_7303
1235,C_127824,P_33407
1236,C_1278292,P_12777
1237,C_1278683,P_14546
1238,C_1278792,P_12777
1239,C_1278888,P_4822
1240,C_1279128,P_7819
1241,C_1279415,P_12777
1242,C_1279538,P_14546
1243,C_1280402,P_7819
1244,C_1280607,P_7819
1245,C_1280791,P_4919
1246,C_128082,P_7819
1247,C_1281380,P_4644
1248,C_1281665,P_7819
1249,C_1281990,P_7819
1250,C_1282088,P_11203
1251,C_1282109,P_12179
1252,C_1282169,P_40519
1253,C_1282478,P_14546
1254,C_128264,P_24152
1255,C_1282660,P_14546
1256,C_1282827,P_7819
1257,C_1283394,P_9887
1258,C_1283415,P_7819
1259,C_1283582,P_5125
1260,C_1283683,P_7819
1261,C_1284029,P_10185
1262,C_1284310,P_27450
1263,C_1284625,P_7819
1264,C_128495,P_37668
1265,C_1285167,P_12777
1266,C_1285801,P_12777
1267,C_1286218,P_14546
1268,C_1286358,P_14546
1269,C_1286631,P_18395
1270,C_1286661,P_471
1271,C_1286914,P_4919
1272,C_1287071,P_19468
1273,C_1287386,P_14197
1274,C_1287401,P_33324
1275,C_1287624,P_14546
1276,C_128785,P_10417
1277,C_12881,P_14546
1278,C_1288171,P_29583
1279,C_1288694,P_7819
1280,C_1288975,P_4822
1281,C_128917,P_19610
1282,C_1289303,P_4822
1283,C_1289610,P_7819
1284,C_1289617,P_15307
1285,C_1290254,P_15473
1286,C_1290589,P_14546
1287,C_1290800,P_471
1288,C_1290908,P_14546
1289,C_1291012,P_14690
1290,C_1291056,P_7819
1291,C_1291066,P_33351
1292,C_1291166,P_6097
1293,C_1291701,P_7819
1294,C_1291962,P_12777
1295,C_1292235,P_25082
1296,C_1292282,P_14546
1297,C_1292799,P_7819
1298,C_129308,P_4218
1299,C_129310,P_40519
1300,C_1293335,P_1166
1301,C_1293440,P_14591
1302,C_1293562,P_15307
1303,C_1293637,P_24152
1304,C_1293653,P_18529
1305,C_1293755,P_19468
1306,C_1293901,P_27775
1307,C_1293916,P_14546
1308,C_1294328,P_8625
1309,C_1294346,P_7819
1310,C_1294648,P_7819
1311,C_1294758,P_7819
1312,C_1295202,P_35599
1313,C_1295234,P_7819
1314,C_1295373,P_18118
1315,C_1295739,P_12777
1316,C_1296020,P_32646
1317,C_1296103,P_40519
1318,C_1296245,P_40519
1319,C_1296301,P_8946
1320,C_1296642,P_12777
1321,C_1296715,P_14546
1322,C_12968,P_3271
1323,C_1297143,P_13544
1324,C_1297395,P_7819
1325,C_1297609,P_12848
1326,C_1297814,P_12777
1327,C_1297872,P_21208
1328,C_1297940,P_2341
1329,C_1298032,P_4894
1330,C_1298121,P_19378
1331,C_1298588,P_7819
1332,C_1298634,P_4822
1333,C_1298690,P_35593
1334,C_1298803,P_7819
1335,C_1298889,P_14546
1336,C_1298934,P_38237
1337,C_1299025,P_7819
1338,C_1299143,P_7819
1339,C_1299358,P_41379
1340,C_129969,P_27450
1341,C_1299865,P_24677
1342,C_130005,P_16717
1343,C_1300091,P_12848
1344,C_1300519,P_14546
1345,C_1301002,P_31532
1346,C_1301918,P_14546
1347,C_1302001,P_14546
1348,C_1302139,P_9168
1349,C_130216,P_29640
1350,C_1302420,P_7819
1351,C_1302724,P_12777
1352,C_1302900,P_7819
1353,C_130295,P_17971
1354,C_1303205,P_7819
1355,C_1304068,P_12777
1356,C_1304278,P_18531
1357,C_1304491,P_12777
1358,C_130457,P_24296
1359,C_130495,P_5147
1360,C_1305486,P_35332
1361,C_1305655,P_7819
1362,C_1305822,P_7819
1363,C_1306319,P_14546
1364,C_1306521,P_7819
1365,C_1306842,P_12777
1366,C_1306913,P_9224
1367,C_1307027,P_28134
1368,C_1307075,P_9168
1369,C_1307102,P_8625
1370,C_1307276,P_9784
1371,C_1307577,P_4822
1372,C_1308149,P_13037
1373,C_1308773,P_31634
1374,C_1309442,P_16717
1375,C_1309587,P_7819
1376,C_1309730,P_1106
1377,C_1309881,P_14546
1378,C_1309954,P_3287
1379,C_131000,P_4822
1380,C_1310029,P_7819
1381,C_1310155,P_7819
1382,C_1310423,P_14546
1383,C_1310517,P_6058
1384,C_1310627,P_9168
1385,C_1310907,P_4822
1386,C_1310956,P_7303
1387,C_1311037,P_15527
1388,C_1311173,P_7819
1389,C_1311298,P_7819
1390,C_1311468,P_7819
1391,C_1311523,P_14546
1392,C_1312084,P_12777
1393,C_1312244,P_33950
1394,C_131232,P_31110
1395,C_131273,P_12777
1396,C_1312785,P_17988
1397,C_1312991,P_14546
1398,C_1313535,P_7819
1399,C_1313734,P_20929
1400,C_131375,P_12777
1401,C_1313884,P_2296
1402,C_1314523,P_7819
1403,C_1314866,P_2541
1404,C_1315072,P_4822
1405,C_1315079,P_8028
1406,C_1315121,P_7819
1407,C_1315242,P_19917
1408,C_1315394,P_27361
1409,C_1316329,P_40519
1410,C_1316756,P_36914
1411,C_1316931,P_28729
1412,C_131733,P_2937
1413,C_1317358,P_12777
1414,C_1317751,P_10417
1415,C_1317870,P_12777
1416,C_1317915,P_7819
1417,C_1318240,P_27053
1418,C_131827,P_38321
1419,C_1318294,P_44151
1420,C_131838,P_40590
1421,C_1318501,P_10753
1422,C_1318674,P_14546
1423,C_1319010,P_9656
1424,C_1319108,P_20467
1425,C_1319370,P_12790
1426,C_1319715,P_28821
1427,C_1319866,P_26911
1428,C_1320360,P_9169
1429,C_1320391,P_18697
1430,C_1321080,P_15164
1431,C_1321380,P_44182
1432,C_1321913,P_2264
1433,C_1322330,P_14546
1434,C_132241,P_14546
1435,C_1322441,P_7819
1436,C_1322781,P_2910
1437,C_1322826,P_40519
1438,C_1322848,P_12777
1439,C_1322950,P_7819
1440,C_1323520,P_7819
1441,C_1323577,P_14546
1442,C_132389,P_25523
1443,C_1324008,P_34808
1444,C_1324159,P_10551
1445,C_1324327,P_14546
1446,C_1324541,P_8625
1447,C_1324747,P_7819
1448,C_132537,P_19219
1449,C_1325840,P_12256
1450,C_1325922,P_14546
1451,C_1326076,P_4822
1452,C_1326407,P_7819
1453,C_1327105,P_12777
1454,C_1327397,P_2211
1455,C_1327534,P_2211
1456,C_1327802,P_31643
1457,C_132832,P_7819
1458,C_1328327,P_7819
1459,C_1328550,P_14546
1460,C_132886,P_7819
1461,C_1328937,P_40591
1462,C_1329107,P_13776
1463,C_1329132,P_9168
1464,C_1329513,P_12777
1465,C_1329690,P_10107
1466,C_1330640,P_41817
1467,C_1330689,P_40589
1468,C_1330703,P_20304
1469,C_1330709,P_4822
1470,C_1330831,P_14546
1471,C_1331021,P_7819
1472,C_1331754,P_14546
1473,C_1331991,P_4919
1474,C_1332311,P_12808
1475,C_1332886,P_21138
1476,C_1332929,P_7028
1477,C_1332981,P_44255
1478,C_1333140,P_17473
1479,C_1333180,P_25874
1480,C_1333528,P_6784
1481,C_1334068,P_7819
1482,C_1334110,P_1085
1483,C_1334184,P_35287
1484,C_133483,P_7819
1485,C_1335030,P_14546
1486,C_1335076,P_19841
1487,C_1335300,P_5454
1488,C_1335312,P_7819
1489,C_1335420,P_7819
1490,C_133547,P_1926
1491,C_1335882,P_5722
1492,C_133605,P_30316
1493,C_1336484,P_12777
1494,C_1337077,P_17098
1495,C_1337168,P_7819
1496,C_1337268,P_2566
1497,C_1337484,P_31049
1498,C_1337616,P_7819
1499,C_1337788,P_14591
1500,C_1337881,P_32289
1501,C_1338177,P_1926
1502,C_1338818,P_14546
1503,C_1338872,P_36093
1504,C_1339226,P_18210
1505,C_1340337,P_7819
1506,C_1340426,P_20805
1507,C_1340498,P_27705
1508,C_134060,P_15288
1509,C_1340777,P_7819
1510,C_134083,P_9224
1511,C_1340989,P_12905
1512,C_1341003,P_7819
1513,C_1341025,P_14546
1514,C_1341322,P_19894
1515,C_134184,P_471
1516,C_1342156,P_9678
1517,C_1342576,P_7819
1518,C_1342678,P_44268
1519,C_1342870,P_14546
1520,C_1343223,P_7819
1521,C_134327,P_9169
1522,C_1343546,P_14546
1523,C_1344027,P_34762
1524,C_134466,P_14546
1525,C_134470,P_10231
1526,C_1344974,P_19894
1527,C_1345043,P_40161
1528,C_1345360,P_31424
1529,C_1345422,P_16953
1530,C_134544,P_35016
1531,C_1345590,P_30644
1532,C_1345936,P_25352
1533,C_1345955,P_23540
1534,C_1346057,P_3261
1535,C_1346637,P_39446
1536,C_1346667,P_9169
1537,C_1347081,P_10436
1538,C_134733,P_14979
1539,C_1347680,P_14546
1540,C_1348298,P_28702
1541,C_1348664,P_12034
1542,C_1349001,P_4595
1543,C_1349718,P_16884
1544,C_1349908,P_4822
1545,C_1350837,P_7819
1546,C_1350967,P_7819
1547,C_1351114,P_16717
1548,C_1351394,P_18406
1549,C_1352311,P_7819
1550,C_1352592,P_40491
1551,C_135297,P_12777
1552,C_135330,P_29839
1553,C_1353357,P_18949
1554,C_1353461,P_4822
1555,C_1353516,P_12777
1556,C_13537,P_24247
1557,C_1354233,P_14546
1558,C_1354307,P_27726
1559,C_135441,P_40685
1560,C_1354499,P_14838
1561,C_135526,P_2341
1562,C_1355449,P_11628
1563,C_1355911,P_44268
1564,C_1356051,P_7819
1565,C_135638,P_14546
1566,C_1356622,P_4919
1567,C_1356666,P_44458
1568,C_1356909,P_40519
1569,C_1356911,P_3284
1570,C_1357237,P_14546
1571,C_1357336,P_14546
1572,C_1357645,P_37716
1573,C_1358252,P_10392
1574,C_1358744,P_10108
1575,C_1358814,P_38199
1576,C_13590,P_7819
1577,C_1359319,P_4894
1578,C_1359625,P_30644
1579,C_1359770,P_19887
1580,C_1360541,P_44195
1581,C_1360708,P_9432
1582,C_1360896,P_9970
1583,C_1360919,P_14546
1584,C_1362158,P_6648
1585,C_136216,P_14546
1586,C_1362256,P_7819
1587,C_1362275,P_15307
1588,C_1362281,P_36266
1589,C_1362428,P_702
1590,C_1362535,P_40519
1591,C_136257,P_28945
1592,C_1362697,P_7819
1593,C_1362880,P_7819
1594,C_1363015,P_7819
1595,C_1363146,P_12777
1596,C_1363153,P_14546
1597,C_1363407,P_40782
1598,C_1364515,P_8625
1599,C_1364524,P_7819
1600,C_136481,P_42487
1601,C_1364843,P_12816
1602,C_1365142,P_12777
1603,C_1365372,P_7819
1604,C_1365876,P_7819
1605,C_1366183,P_10370
1606,C_1366239,P_7819
1607,C_1366283,P_34402
1608,C_1366813,P_24677
1609,C_1366904,P_31758
1610,C_1367178,P_7819
1611,C_1367188,P_37645
1612,C_1367258,P_8657
1613,C_1367375,P_9926
1614,C_1367467,P_7819
1615,C_1367531,P_6403
1616,C_1367966,P_14546
1617,C_1368289,P_36093
1618,C_1368566,P_12777
1619,C_136863,P_9459
1620,C_1368856,P_4323
1621,C_1368871,P_12777
1622,C_1369250,P_4919
1623,C_1369490,P_7819
1624,C_1369613,P_13992
1625,C_136969,P_4822
1626,C_1370126,P_2342
1627,C_1370251,P_7819
1628,C_1370538,P_7819
1629,C_1370823,P_5885
1630,C_1371008,P_12777
1631,C_1371230,P_12777
1632,C_1371507,P_5125
1633,C_1371618,P_28309
1634,C_1371749,P_17560
1635,C_1371910,P_19435
1636,C_137277,P_24389
1637,C_1372790,P_7819
1638,C_1372989,P_12216
1639,C_1373328,P_8254
1640,C_1373391,P_20759
1641,C_1373445,P_13074
1642,C_1373604,P_4822
1643,C_1373882,P_14546
1644,C_1373926,P_4822
1645,C_1374059,P_11346
1646,C_1374109,P_18891
1647,C_1374471,P_33675
1648,C_137498,P_4218
1649,C_1375697,P_15307
1650,C_1375811,P_7819
1651,C_1375867,P_7819
1652,C_1375882,P_7819
1653,C_1376528,P_4131
1654,C_1376924,P_7819
1655,C_1377765,P_14546
1656,C_137840,P_18711
1657,C_1378654,P_4822
1658,C_1378736,P_7819
1659,C_1378830,P_15627
1660,C_1379149,P_33894
1661,C_1379546,P_24247
1662,C_1379824,P_12256
1663,C_1379930,P_7819
1664,C_1380185,P_9877
1665,C_1380189,P_17958
1666,C_1380528,P_456
1667,C_1380556,P_32289
1668,C_1380772,P_31350
1669,C_1381034,P_4822
1670,C_1381150,P_14546
1671,C_1381428,P_6979
1672,C_1381436,P_10722
1673,C_1381612,P_14420
1674,C_1381868,P_7819
1675,C_1381972,P_7819
1676,C_1382168,P_30643
1677,C_1382950,P_7819
1678,C_1383297,P_6610
1679,C_1383355,P_14546
1680,C_1383445,P_33397
1681,C_1383468,P_3285
1682,C_1383662,P_2937
1683,C_1384491,P_7819
1684,C_1384810,P_14546
1685,C_1384901,P_9168
1686,C_1385142,P_17518
1687,C_1385286,P_1202
1688,C_1385333,P_7819
1689,C_1385570,P_14546
1690,C_138565,P_14546
1691,C_138615,P_4301
1692,C_1386255,P_33594
1693,C_1386287,P_8685
1694,C_1386497,P_14546
1695,C_1386682,P_7819
1696,C_1386801,P_458
1697,C_1386875,P_44606
1698,C_1386983,P_6790
1699,C_1387130,P_14546
1700,C_1387278,P_14546
1701,C_1387542,P_14546
1702,C_1387581,P_40519
1703,C_1387723,P_35562
1704,C_1387750,P_7819
1705,C_1388303,P_30876
1706,C_1388399,P_9168
1707,C_1388491,P_7819
1708,C_1388664,P_30644
1709,C_1388699,P_7819
1710,C_1388716,P_27095
1711,C_1388775,P_4822
1712,C_1388831,P_25875
1713,C_138908,P_7819
1714,C_1389100,P_14546
1715,C_1389364,P_11706
1716,C_1390134,P_20767
1717,C_1390991,P_14111
1718,C_1391732,P_4822
1719,C_1391773,P_41224
1720,C_1392240,P_12777
1721,C_1392641,P_7819
1722,C_1392692,P_759
1723,C_1392804,P_14546
1724,C_1392842,P_26345
1725,C_1393233,P_16717
1726,C_1393316,P_32223
1727,C_1393368,P_14546
1728,C_1393445,P_16553
1729,C_1393578,P_14546
1730,C_1393859,P_7819
1731,C_1393875,P_4822
1732,C_1394067,P_15307
1733,C_1394099,P_18531
1734,C_139432,P_7819
1735,C_1394653,P_24677
1736,C_1395077,P_536
1737,C_1395663,P_15307
1738,C_1396259,P_7819
1739,C_1396552,P_7819
1740,C_1396786,P_9168
1741,C_1397476,P_43637
1742,C_1397770,P_14546
1743,C_1397920,P_14546
1744,C_1398056,P_14591
1745,C_1398447,P_12402
1746,C_1398607,P_4822
1747,C_1398609,P_14546
1748,C_1398753,P_30644
1749,C_1398844,P_7819
1750,C_1399209,P_5125
1751,C_1399253,P_35153
1752,C_1399744,P_26656
1753,C_140022,P_8835
1754,C_1400961,P_31643
1755,C_1400996,P_18529
1756,C_1401572,P_32841
1757,C_1402399,P_28851
1758,C_1402715,P_37661
1759,C_1403184,P_7819
1760,C_1403351,P_26925
1761,C_1403475,P_30644
1762,C_1403943,P_14183
1763,C_1404314,P_7819
1764,C_140440,P_18395
1765,C_1405036,P_7819
1766,C_1405367,P_25547
1767,C_14054,P_7819
1768,C_1405653,P_10185
1769,C_1405873,P_12777
1770,C_1406046,P_14546
1771,C_1406572,P_36051
1772,C_1406621,P_21295
1773,C_1407052,P_471
1774,C_1407620,P_15281
1775,C_1408212,P_7819
1776,C_1408281,P_7819
1777,C_1408613,P_35311
1778,C_1408676,P_35343
1779,C_1409110,P_5454
1780,C_1409273,P_14546
1781,C_1409434,P_11660
1782,C_1409853,P_7819
1783,C_140986,P_18639
1784,C_1409901,P_24247
1785,C_1410017,P_14546
1786,C_1410184,P_2789
1787,C_1410503,P_9329
1788,C_1410744,P_17522
1789,C_1410938,P_7819
1790,C_141111,P_11203
1791,C_1411262,P_7819
1792,C_1411421,P_41250
1793,C_1411649,P_14546
1794,C_1411895,P_9169
1795,C_1412494,P_9168
1796,C_1413209,P_44183
1797,C_1413315,P_14546
1798,C_1413602,P_7819
1799,C_1413770,P_14591
1800,C_1414047,P_38237
1801,C_1414238,P_20899
1802,C_1414250,P_8851
1803,C_1414518,P_16717
1804,C_1414537,P_4822
1805,C_1414693,P_21249
1806,C_1414779,P_28407
1807,C_1415291,P_7819
1808,C_1415343,P_25198
1809,C_1415363,P_7819
1810,C_1416317,P_7819
1811,C_141640,P_7819
1812,C_141649,P_8625
1813,C_141660,P_457
1814,C_1416726,P_7819
1815,C_1416863,P_7819
1816,C_1417122,P_6376
1817,C_1417375,P_4822
1818,C_1417466,P_3061
1819,C_1417584,P_7819
1820,C_1417835,P_14546
1821,C_1417864,P_10183
1822,C_1418120,P_37316
1823,C_1418151,P_14546
1824,C_1418315,P_30643
1825,C_1418317,P_38295
1826,C_141871,P_7819
1827,C_1418940,P_5453
1828,C_1419119,P_4822
1829,C_1419186,P_2329
1830,C_1419879,P_14546
1831,C_1420490,P_7819
1832,C_1420570,P_7819
1833,C_1420594,P_26913
1834,C_1421236,P_7819
1835,C_1421248,P_37269
1836,C_1421623,P_41888
1837,C_1421701,P_40157
1838,C_1421787,P_7819
1839,C_1422142,P_14546
1840,C_1422220,P_16717
1841,C_1423430,P_4822
1842,C_1423870,P_12777
1843,C_1424289,P_41155
1844,C_1424313,P_7819
1845,C_1425593,P_7819
1846,C_1425711,P_18095
1847,C_142598,P_12777
1848,C_1426170,P_4822
1849,C_1426954,P_9168
1850,C_1427178,P_4867
1851,C_1427212,P_12777
1852,C_1427477,P_8250
1853,C_1427864,P_7819
1854,C_1428100,P_14546
1855,C_1428221,P_25749
1856,C_1428261,P_29640
1857,C_1428263,P_14546
1858,C_1428894,P_12777
1859,C_142893,P_14546
1860,C_1428973,P_7028
1861,C_1429105,P_11467
1862,C_1429212,P_2937
1863,C_1429539,P_27052
1864,C_1429964,P_4822
1865,C_1429971,P_12777
1866,C_1430386,P_15307
1867,C_1430426,P_14546
1868,C_1430480,P_15307
1869,C_1430706,P_38638
1870,C_1430939,P_4822
1871,C_143096,P_40568
1872,C_1431043,P_12777
1873,C_1431998,P_12574
1874,C_143252,P_4822
1875,C_1433173,P_29882
1876,C_1433198,P_40519
1877,C_1433308,P_7819
1878,C_1433935,P_36910
1879,C_1434038,P_7819
1880,C_1434072,P_7819
1881,C_143420,P_4822
1882,C_14343,P_2982
1883,C_1434391,P_7819
1884,C_1434796,P_14546
1885,C_14357,P_2107
1886,C_143681,P_12777
1887,C_1436810,P_14546
1888,C_1436854,P_4822
1889,C_143752,P_14546
1890,C_1437618,P_7819
1891,C_1438295,P_12777
1892,C_1438321,P_26406
1893,C_1438874,P_10674
1894,C_1438911,P_10182
1895,C_1438961,P_27792
1896,C_1440348,P_5452
1897,C_1441155,P_30643
1898,C_1441580,P_15307
1899,C_1442220,P_11613
1900,C_1442327,P_14546
1901,C_1442822,P_12777
1902,C_1442850,P_14546
1903,C_1443434,P_12777
1904,C_144356,P_33445
1905,C_1443873,P_36928
1906,C_1444183,P_4822
1907,C_1444377,P_17181
1908,C_1444449,P_40519
1909,C_1444484,P_33594
1910,C_1445061,P_7819
1911,C_1445271,P_44268
1912,C_1445475,P_7819
1913,C_1445700,P_16717
1914,C_1445823,P_40519
1915,C_1445974,P_4822
1916,C_1445984,P_31707
1917,C_1446402,P_7819
1918,C_1446600,P_7819
1919,C_1447109,P_11890
1920,C_1447294,P_8162
1921,C_144747,P_4822
1922,C_1447633,P_40519
1923,C_1447939,P_14546
1924,C_1447943,P_24677
1925,C_1447963,P_10799
1926,C_1448353,P_7819
1927,C_1448429,P_7819
1928,C_1448815,P_6267
1929,C_1448854,P_7819
1930,C_1449034,P_4822
1931,C_1449059,P_7819
1932,C_1449215,P_7819
1933,C_1449483,P_7819
1934,C_1449600,P_12777
1935,C_1449624,P_1926
1936,C_1449652,P_14546
1937,C_1449731,P_14591
1938,C_145041,P_13491
1939,C_1450599,P_12777
1940,C_1450613,P_458
1941,C_1450800,P_41433
1942,C_1450920,P_38304
1943,C_1450948,P_12777
1944,C_1451562,P_14591
1945,C_1451663,P_31544
1946,C_145182,P_10723
1947,C_1452483,P_5239
1948,C_1454146,P_31404
1949,C_1454216,P_7819
1950,C_1454637,P_4822
1951,C_145523,P_43947
1952,C_1455570,P_14546
1953,C_1455685,P_15307
1954,C_1455960,P_12777
1955,C_145597,P_35237
1956,C_1456257,P_14546
1957,C_1456618,P_14838
1958,C_1456821,P_7819
1959,C_1457098,P_7819
1960,C_1457158,P_34389
1961,C_1457160,P_7819
1962,C_1457226,P_2108
1963,C_1457579,P_12777
1964,C_1458376,P_7819
1965,C_1458438,P_7819
1966,C_1458610,P_14591
1967,C_1458978,P_7819
1968,C_1459144,P_35694
1969,C_1459161,P_14546
1970,C_1459194,P_2937
1971,C_1459251,P_19715
1972,C_1459306,P_28282
1973,C_1460105,P_36153
1974,C_1460396,P_7819
1975,C_1460552,P_13545
1976,C_1460689,P_20500
1977,C_1460803,P_25300
1978,C_1461118,P_15307
1979,C_1461126,P_26559
1980,C_1461139,P_14546
1981,C_1461428,P_5895
1982,C_14615,P_37856
1983,C_1461989,P_14546
1984,C_1462535,P_4822
1985,C_1462662,P_44252
1986,C_1463141,P_4218
1987,C_1463472,P_44318
1988,C_1463579,P_3974
1989,C_1463918,P_7819
1990,C_1464462,P_4822
1991,C_1464801,P_14546
1992,C_1465055,P_30643
1993,C_1465156,P_34466
1994,C_1465187,P_7819
1995,C_1465219,P_7819
1996,C_1465401,P_44125
1997,C_1465525,P_29833
1998,C_1465709,P_14546
1999,C_1466183,P_4822
2000,C_146654,P_8625
2001,C_1466593,P_12777
2002,C_1466734,P_4919
2003,C_1466768,P_7819
2004,C_1466902,P_18533
2005,C_1467296,P_30643
2006,C_1467461,P_28552
2007,C_1467536,P_14591
2008,C_1467909,P_8625
2009,C_1468655,P_44307
2010,C_1469187,P_4919
2011,C_1470202,P_30644
2012,C_1470655,P_33475
2013,C_1471201,P_14546
2014,C_1471294,P_2341
2015,C_1471796,P_4822
2016,C_147251,P_17185
2017,C_1472873,P_7819
2018,C_1473311,P_4822
2019,C_1473451,P_4252
2020,C_1473681,P_7819
2021,C_1473773,P_32019
2022,C_1473847,P_30595
2023,C_1474231,P_14546
2024,C_1474311,P_7819
2025,C_1474354,P_15281
2026,C_1474416,P_4822
2027,C_1474618,P_21443
2028,C_1475106,P_14546
2029,C_1475297,P_20780
2030,C_1475329,P_3343
2031,C_1475383,P_7834
2032,C_1475552,P_4822
2033,C_1475616,P_38865
2034,C_1475708,P_9169
2035,C_1476039,P_7819
2036,C_1476048,P_7819
2037,C_1476147,P_2211
2038,C_1476301,P_14546
2039,C_1476313,P_7819
2040,C_1476999,P_14546
2041,C_1477123,P_14591
2042,C_1477338,P_2718
2043,C_1477559,P_4919
2044,C_147794,P_14546
2045,C_1477999,P_179
2046,C_1478113,P_43773
2047,C_1478342,P_12777
2048,C_147845,P_4919
2049,C_1478611,P_12777
2050,C_1478674,P_14546
2051,C_1478837,P_12777
2052,C_1479171,P_7819
2053,C_1479289,P_7819
