Customer_num,recommendedProducts
C_1153592,P_32162|P_10521|P_7819
C_1153875,P_14546|P_12777|P_14591
C_1153934,P_15307|P_4822|P_7819
C_1154025,P_6672|P_7304|P_13776
C_115460,P_1388|P_1128|P_1391
C_1155317,P_15307|P_4822|P_12777
C_1156004,P_4822|P_2342|P_40519
C_1156065,P_12777|P_14546|P_14591
C_1156085,P_4822|P_2341|P_8625
C_1156352,P_39634|P_39636|P_19612
C_1156986,P_21444|P_29098|P_34273
C_1157008,P_37214|P_14450|P_37308
C_1157032,P_5461|P_42760|P_30002
C_1157203,P_7819|P_14546|P_12777
C_1157789,P_7819|P_8075|P_4822
C_1157896,P_28727|P_42753|P_28546
C_1158088,P_7819|P_42824|P_28779
C_1158177,P_7819|P_14546|P_12777
C_1158180,P_14546|P_12777|P_14591
C_1158231,P_35172|P_41926|P_18636
C_1158571,P_16717|P_7819|P_12777
C_1158896,P_14546|P_16717|P_34858
C_1159256,P_9168|P_7819|P_14546
C_115943,P_12777|P_7819|P_12256
C_1159707,P_7819|P_14546|P_4822
C_1159904,P_530|P_27536|P_18750
C_116052,P_33338|P_29847|P_34277
C_1160648,P_10107|P_10109|P_12368
C_1160876,P_12777|P_4822|P_16717
C_1161573,P_7819|P_2566|P_4919
C_1161918,P_7663|P_28733|P_14111
C_1161946,P_44290|P_414|P_12143
C_1162078,P_9459|P_14838|P_7976
C_1162315,P_12777|P_14546|P_14591
C_1162377,P_12777|P_14546|P_14591
C_116255,P_41756|P_6527|P_9337
C_1162620,P_40519|P_15307|P_23112
C_1162628,P_36062|P_4597|P_34861
C_1162666,P_28282|P_41469|P_19975
C_116274,P_18396|P_4411|P_19894
C_1162825,P_14546|P_14591|P_14838
C_1162961,P_30343|P_29118|P_12777
C_1163162,P_17520|P_24913|P_17524
C_1163387,P_7819|P_12596|P_44452
C_1163465,P_27287|P_30866|P_637
C_1163835,P_14546|P_12777|P_14603
C_1163941,P_38105|P_38104|P_38111
C_1164339,P_25145|P_5752|P_7819
C_1164353,P_12777|P_14546|P_30316
C_1164489,P_9033|P_34831|P_10642
C_1164654,P_7819|P_4822|P_15307
C_1164788,P_7819|P_16717|P_12777
C_1164789,P_4822|P_9169|P_14591
C_1165134,P_7819|P_14546|P_15307
C_1165264,P_15307|P_2342|P_7819
C_1165577,P_7819|P_14546|P_12777
C_1165796,P_14546|P_12777|P_14591
C_1166002,P_9168|P_22217|P_14546
C_1166360,P_7819|P_14546|P_12777
C_1166610,P_2211|P_29640|P_40077
C_1166833,P_14546|P_7819|P_4822
C_1167442,P_35707|P_18438|P_34833
C_1167720,P_12777|P_14591|P_4822
C_1167968,P_24677|P_55|P_16564
C_116797,P_8601|P_4790|P_33759
C_1168209,P_7819|P_14546|P_9168
C_1168622,P_37927|P_27589|P_34759
C_1169052,P_12777|P_14546|P_7983
C_1169721,P_44764|P_28718|P_18521
C_1170025,P_14812|P_40683|P_39354
C_1170041,P_7819|P_14546|P_25851
C_1170269,P_14034|P_4822|P_14546
C_1170277,P_44452|P_9168|P_7819
C_1170704,P_33735|P_33733|P_15426
C_1170711,P_10192|P_7819|P_10714
C_1171076,P_7819|P_14546|P_12777
C_1171285,P_7819|P_14546|P_9510
C_1171609,P_19789|P_35379|P_36299
C_1172277,P_16717|P_14546|P_7819
C_1172521,P_14546|P_14838|P_14591
C_1172542,P_14546|P_12777|P_7819
C_1172852,P_14546|P_12777|P_14591
C_1172862,P_7819|P_14546|P_7983
C_1173022,P_12928|P_4716|P_34933
C_1173040,P_41250|P_26651|P_14434
C_1173569,P_30259|P_25779|P_2498
C_1173684,P_18530|P_18533|P_458
C_1173864,P_7819|P_12777|P_14546
C_1173901,P_34668|P_30644|P_9168
C_1174064,P_2037|P_3906|P_4036
C_1174088,P_43292|P_12777|P_14546
C_1174167,P_4822|P_4919|P_15307
C_1174184,P_12777|P_7819|P_14546
C_1174385,P_12027|P_28793|P_10373
C_1174671,P_37206|P_20311|P_4919
C_1174773,P_12777|P_14591|P_9459
C_1175005,P_697|P_698|P_2412
C_1175545,P_9169|P_4822|P_25300
C_117618,P_41779|P_42119|P_39631
C_1176321,P_7819|P_12777|P_4822
C_1176349,P_18524|P_4595|P_15245
C_1176607,P_30644|P_14546|P_9168
C_1176666,P_40167|P_7042|P_15937
C_11769,P_44268|P_44439|P_44254
C_1177243,P_14546|P_4919|P_12777
C_1177447,P_15307|P_14546|P_12777
C_1177617,P_35000|P_37789|P_37790
C_1178236,P_4822|P_29296|P_18212
C_1178353,P_4892|P_21144|P_2315
C_1178468,P_759|P_7819|P_3948
C_1178583,P_14546|P_14591|P_14595
C_1178720,P_7819|P_14546|P_36238
C_1178728,P_8822|P_13487|P_22217
C_1178749,P_19468|P_7031|P_18441
C_1178766,P_4822|P_35599|P_7819
C_117894,P_17038|P_17039|P_42261
C_1178953,P_16802|P_18176|P_1644
C_1179394,P_12777|P_14591|P_16717
C_1179519,P_7819|P_12777|P_14546
C_1179532,P_31069|P_9810|P_6527
C_1179671,P_14838|P_14591|P_9510
C_1179696,P_9754|P_2772|P_42487
C_1179884,P_12777|P_7782|P_14838
C_1179972,P_3607|P_29142|P_2982
C_1180157,P_12777|P_14546|P_9510
C_118025,P_7819|P_24247|P_24251
C_1180452,P_16717|P_4822|P_7819
C_1180556,P_4822|P_7819|P_14546
C_1180996,P_9168|P_7819|P_4822
C_1181153,P_6789|P_6786|P_6790
C_1181179,P_18731|P_9168|P_24677
C_1181346,P_24244|P_15307|P_9168
C_118147,P_31631|P_26634|P_16717
C_118160,P_7819|P_12777|P_9510
C_1181800,P_17960|P_7786|P_38071
C_118188,P_40519|P_4822|P_2342
C_118210,P_7819|P_14546|P_12777
C_1182222,P_29640|P_2211|P_4299
C_1182246,P_31273|P_34536|P_31274
C_1182385,P_40161|P_37610|P_30303
C_1182471,P_14546|P_12777|P_9459
C_1182659,P_7819|P_14591|P_16717
C_1183131,P_4919|P_9168|P_14546
C_1183530,P_12777|P_14546|P_4919
C_1184100,P_7819|P_35341|P_28393
C_118456,P_44104|P_11908|P_19386
C_1184680,P_12777|P_7819|P_14546
C_118469,P_7819|P_14546|P_7782
C_1185076,P_14546|P_12777|P_14591
C_1185405,P_15527|P_44275|P_10404
C_1185808,P_35021|P_32211|P_15510
C_1185990,P_7819|P_14546|P_9168
C_1186689,P_7819|P_12777|P_14546
C_1186730,P_7819|P_14546|P_14591
C_1186882,P_7819|P_5454|P_12777
C_1187873,P_2937|P_4822|P_12256
C_1187914,P_14546|P_37310|P_31076
C_118794,P_40519|P_15307|P_4822
C_1188548,P_471|P_698|P_457
C_1188750,P_3287|P_41987|P_13637
C_1189098,P_12806|P_7819|P_15473
C_1189246,P_7336|P_31606|P_37225
C_1189332,P_12777|P_7819|P_7937
C_1189645,P_17527|P_12777|P_7819
C_1189764,P_1560|P_8609|P_10085
C_118978,P_14546|P_14591|P_4822
C_1190514,P_7819|P_40519|P_12256
C_1190628,P_11887|P_13412|P_40731
C_1190692,P_16717|P_9168|P_15307
C_1190752,P_10404|P_33633|P_28462
C_1191226,P_31561|P_40633|P_31603
C_1191277,P_14546|P_12777|P_14591
C_1191892,P_28074|P_27929|P_27997
C_1191929,P_7819|P_14546|P_9168
C_1192005,P_14546|P_12777|P_14591
C_1192398,P_4822|P_7819|P_14546
C_1192829,P_44007|P_18661|P_300
C_1192988,P_4822|P_7819|P_14546
C_1193542,P_2108|P_4111|P_10842
C_1193765,P_7819|P_16717|P_4822
C_1193852,P_14546|P_7819|P_11658
C_1193925,P_14546|P_14591|P_12777
C_1194056,P_7819|P_14546|P_12777
C_11942,P_7819|P_14546|P_14838
C_1194283,P_26443|P_16717|P_27018
C_1194442,P_2789|P_30977|P_36089
C_1194602,P_8973|P_19610|P_25896
C_1194604,P_38110|P_38111|P_38107
C_1194694,P_40519|P_15307|P_7819
C_1194926,P_9169|P_4822|P_16717
C_1195204,P_14591|P_4822|P_16717
C_1195246,P_7819|P_14546|P_12777
C_1195304,P_44185|P_7819|P_8625
C_11955,P_37206|P_16964|P_34282
C_1195506,P_24230|P_7819|P_40519
C_1195582,P_685|P_518|P_557
C_1195766,P_26405|P_29044|P_17965
C_1195995,P_24677|P_4301|P_4822
C_1196181,P_7819|P_14546|P_9168
C_1196378,P_7819|P_14546|P_12777
C_1196478,P_27901|P_18208|P_7819
C_1196883,P_19219|P_35575|P_27493
C_1197746,P_642|P_30925|P_28373
C_1198538,P_30505|P_14546|P_12777
C_1198977,P_12256|P_4822|P_40519
C_1199151,P_6227|P_9169|P_4822
C_1199228,P_12777|P_7819|P_14591
C_119931,P_18980|P_42330|P_4335
C_119983,P_27450|P_4335|P_16884
C_1199885,P_34780|P_31950|P_35018
C_1199942,P_44458|P_44475|P_44254
C_1200345,P_39991|P_7819|P_35159
C_1200496,P_7819|P_14546|P_28237
C_1200615,P_4822|P_7819|P_12777
C_1201052,P_5895|P_7819|P_13726
C_1201320,P_34828|P_42132|P_13468
C_1201416,P_33830|P_35341|P_35416
C_120143,P_14546|P_7819|P_16717
C_1201918,P_40723|P_34652|P_39881
C_1201960,P_7819|P_12777|P_14546
C_1202408,P_30918|P_28356|P_18980
C_1202827,P_2799|P_15472|P_15307
C_1202856,P_24247|P_12777|P_7819
C_1203081,P_12850|P_12777|P_7819
C_1203331,P_2102|P_15307|P_29018
C_1203345,P_14546|P_14591|P_4822
C_1203381,P_9169|P_7819|P_4822
C_1203386,P_4919|P_40519|P_8625
C_1203510,P_3631|P_28710|P_37280
C_1203659,P_14546|P_7819|P_12777
C_1203807,P_5662|P_44128|P_6221
C_1203985,P_456|P_698|P_457
C_1204055,P_7819|P_14546|P_14591
C_1204143,P_12777|P_14546|P_4919
C_1204170,P_1926|P_2211|P_683
C_1204374,P_18531|P_18532|P_17133
C_1204402,P_12777|P_14546|P_14591
C_1204666,P_458|P_457|P_2413
C_1204878,P_13992|P_30576|P_17097
C_1205235,P_7819|P_14546|P_12777
C_1205328,P_25790|P_30644|P_25802
C_1205475,P_7819|P_4822|P_18395
C_1205556,P_7819|P_14546|P_16717
C_1205574,P_7819|P_14546|P_12777
C_1205958,P_3668|P_2226|P_3607
C_1206059,P_12027|P_4944|P_20204
C_1206076,P_14546|P_7819|P_4822
C_1206456,P_9355|P_15307|P_26142
C_1206555,P_7819|P_12777|P_14591
C_1206732,P_7819|P_14546|P_12777
C_1206801,P_42334|P_30983|P_35351
C_1207005,P_30857|P_18638|P_19382
C_1207069,P_14979|P_38860|P_34954
C_1207376,P_7819|P_14546|P_12777
C_1207523,P_1926|P_518|P_559
C_1207545,P_29417|P_29413|P_29418
C_1207587,P_15843|P_7819|P_1122
C_1207654,P_7819|P_14546|P_12777
C_1207933,P_26953|P_33752|P_3137
C_1208199,P_14572|P_3698|P_8351
C_1208467,P_14546|P_12777|P_4822
C_1208585,P_12777|P_14546|P_14591
C_1208734,P_14546|P_7819|P_18095
C_1209284,P_14546|P_12777|P_4822
C_1209990,P_12777|P_14546|P_14591
C_1210174,P_14546|P_7819|P_14591
C_121025,P_24543|P_31089|P_36225
C_1210456,P_7819|P_4919|P_14591
C_121090,P_9169|P_31999|P_4919
C_1211302,P_7302|P_7819|P_10848
C_1211363,P_7819|P_14546|P_4822
C_1211408,P_12256|P_2718|P_4218
C_1211807,P_22294|P_40167|P_18929
C_1212431,P_7819|P_12777|P_14591
C_1212909,P_14838|P_14595|P_7983
C_1213358,P_14173|P_17959|P_12180
C_1214102,P_8463|P_1134|P_29018
C_1214684,P_4822|P_12777|P_4919
C_1214926,P_7819|P_14838|P_14595
C_1215321,P_24269|P_7819|P_12777
C_1215748,P_28393|P_35341|P_13204
C_1216063,P_15307|P_4822|P_33432
C_1216701,P_19269|P_42760|P_17276
C_1217501,P_9156|P_3709|P_19715
C_1218112,P_12777|P_14546|P_14838
C_1218255,P_2912|P_31769|P_36286
C_1218428,P_39411|P_35409|P_18066
C_121888,P_42788|P_8254|P_2037
C_1219043,P_14546|P_14591|P_4822
C_1219048,P_28728|P_10053|P_30567
C_121911,P_7819|P_4822|P_16717
C_1219232,P_4919|P_7819|P_1926
C_1219885,P_4298|P_30644|P_4300
C_1220137,P_23055|P_40503|P_31603
C_1220402,P_18529|P_17133|P_2340
C_1220608,P_10404|P_33633|P_17561
C_1220849,P_7819|P_14595|P_14591
C_1221279,P_4822|P_12777|P_14591
C_1222177,P_13663|P_26418|P_31024
C_1222362,P_14838|P_14591|P_7976
C_1222400,P_6610|P_19894|P_7819
C_1222417,P_33356|P_31962|P_34858
C_1222681,P_12256|P_40519|P_4822
C_1222755,P_32077|P_40217|P_15393
C_1222768,P_30291|P_1926|P_30303
C_122344,P_14546|P_12777|P_7819
C_1223662,P_14546|P_7819|P_12777
C_1223865,P_1926|P_24247|P_24244
C_1224312,P_7819|P_9168|P_12777
C_1224666,P_4822|P_14591|P_14546
C_1224668,P_20786|P_21403|P_31310
C_1224744,P_22034|P_5895|P_12789
C_1224825,P_8625|P_40519|P_14591
C_1224976,P_30858|P_30857|P_18638
C_1225410,P_7819|P_4919|P_14546
C_1225473,P_7819|P_20601|P_6201
C_1225869,P_12777|P_9510|P_14591
C_1225920,P_18374|P_37926|P_34572
C_122632,P_19682|P_13134|P_9979
C_1226527,P_14546|P_7819|P_3254
C_1226533,P_13528|P_40033|P_8495
C_122668,P_9168|P_44213|P_24677
C_1226688,P_23109|P_23112|P_23110
C_1226696,P_8625|P_7819|P_4822
C_1226806,P_16717|P_4822|P_18230
C_1226926,P_4822|P_14353|P_26448
C_1227419,P_9510|P_9459|P_7782
C_1227470,P_14546|P_14591|P_16717
C_1227674,P_12842|P_41268|P_24407
C_1227695,P_14546|P_7819|P_12777
C_1227913,P_20510|P_33897|P_35291
C_1227946,P_7819|P_14546|P_14838
C_1228000,P_35287|P_35343|P_4944
C_1228140,P_14546|P_7819|P_12777
C_1228208,P_7819|P_14838|P_4919
C_1228345,P_7244|P_15307|P_2341
C_1228446,P_42274|P_21578|P_33355
C_1228476,P_12256|P_12777|P_2102
C_1228680,P_44254|P_44475|P_44474
C_1228790,P_31707|P_37586|P_28237
C_1229213,P_10373|P_7819|P_14546
C_1229394,P_7819|P_14546|P_12777
C_122947,P_29098|P_38851|P_26488
C_1229491,P_41357|P_36094|P_2277
C_1229677,P_9799|P_20467|P_30004
C_1229736,P_12777|P_14546|P_7819
C_1229773,P_24191|P_24186|P_15793
C_1229878,P_7819|P_12777|P_14591
C_1230173,P_39390|P_31717|P_28678
C_1230857,P_5113|P_31785|P_1166
C_123105,P_7819|P_8625|P_11438
C_1231340,P_14115|P_7819|P_12777
C_1231605,P_15307|P_14546|P_7819
C_1231681,P_25710|P_19715|P_2211
C_1231836,P_9648|P_36910|P_34261
C_1231980,P_25749|P_7819|P_12256
C_1232253,P_12216|P_14180|P_30259
C_1232628,P_2342|P_12777|P_14546
C_1232892,P_471|P_697|P_698
C_1233102,P_7819|P_12777|P_4919
C_1233418,P_14674|P_471|P_698
C_1233516,P_7819|P_16717|P_30644
C_1234117,P_7819|P_14591|P_12777
C_1234535,P_16717|P_9169|P_12777
C_1234537,P_1294|P_41469|P_11793
C_1234575,P_7819|P_14546|P_14591
C_1234848,P_7819|P_14546|P_44182
C_1234881,P_14546|P_7819|P_12777
C_1234893,P_17359|P_7819|P_41386
C_1235163,P_12777|P_14591|P_44452
C_1235330,P_7819|P_14546|P_4822
C_1235383,P_7819|P_4822|P_14546
C_1235477,P_12777|P_14591|P_16717
C_1235590,P_7819|P_14546|P_4822
C_1235685,P_25198|P_30928|P_29282
C_1235815,P_7819|P_14546|P_12777
C_1235875,P_4774|P_9678|P_39649
C_1236156,P_7819|P_14591|P_14546
C_1236301,P_14591|P_9168|P_4919
C_1236512,P_7819|P_14546|P_2341
C_1236671,P_9168|P_9991|P_12742
C_1236687,P_7819|P_14546|P_9169
C_123679,P_42274|P_8128|P_5828
C_1236949,P_31698|P_3773|P_1926
C_1237072,P_7819|P_12848|P_14546
C_1237498,P_26150|P_44110|P_37890
C_1238129,P_27262|P_32288|P_4044
C_1238162,P_15307|P_7819|P_14546
C_1238187,P_7819|P_14546|P_14591
C_1238668,P_346|P_20359|P_28778
C_1238991,P_7819|P_14546|P_14591
C_1239620,P_33458|P_17521|P_16677
C_1239646,P_44683|P_38119|P_33594
C_12400,P_12027|P_41433|P_27452
C_1240320,P_30375|P_27698|P_32287
C_1240394,P_15307|P_4919|P_14591
C_1240621,P_17632|P_33552|P_37970
C_1240691,P_40077|P_31424|P_28511
C_1241747,P_12777|P_33363|P_14546
C_1242156,P_40519|P_4822|P_9168
C_1242308,P_15307|P_4822|P_2342
C_1242336,P_9510|P_14838|P_7983
C_1242382,P_4822|P_30644|P_7819
C_1242438,P_7819|P_20309|P_42485
C_1242672,P_28669|P_44722|P_42468
C_1243469,P_19894|P_4411|P_16810
C_1244121,P_2342|P_15307|P_40519
C_1244389,P_7819|P_14591|P_14546
C_1244562,P_14546|P_12777|P_14591
C_1244670,P_15893|P_37|P_2680
C_1244761,P_41671|P_31757|P_16964
C_1244848,P_25430|P_33397|P_37
C_1244851,P_7819|P_4822|P_12777
C_1245249,P_7819|P_12777|P_14838
C_1245331,P_40174|P_13153|P_30868
C_1245345,P_6660|P_25927|P_25232
C_1245635,P_7819|P_14546|P_14591
C_1245746,P_7819|P_4822|P_26976
C_1245758,P_14546|P_14591|P_4919
C_1245986,P_19894|P_16717|P_4822
C_1246012,P_7819|P_4822|P_12777
C_1246481,P_19087|P_34536|P_16443
C_1247122,P_313|P_22273|P_39318
C_1247288,P_10674|P_20204|P_1211
C_1247457,P_7819|P_14546|P_4822
C_1247633,P_12777|P_14591|P_14595
C_1247720,P_33815|P_24367|P_11417
C_1247743,P_38015|P_32172|P_35694
C_1247888,P_7819|P_12777|P_14546
C_124796,P_7819|P_14546|P_4822
C_1248218,P_14546|P_14838|P_14591
C_1248417,P_7819|P_8625|P_14546
C_1248479,P_7819|P_14546|P_5906
C_1248756,P_14546|P_12777|P_7819
C_124879,P_9784|P_2211|P_9340
C_1249157,P_10185|P_7117|P_10184
C_1249499,P_10848|P_42206|P_5256
C_124959,P_19206|P_1702|P_42477
C_1249775,P_14546|P_12777|P_9510
C_1249895,P_7819|P_12777|P_4919
C_1250440,P_7819|P_12777|P_14546
C_1251522,P_2463|P_20130|P_19306
C_1251677,P_27280|P_1136|P_40851
C_1251922,P_30643|P_20786|P_33324
C_1252023,P_25875|P_44683|P_38119
C_1252363,P_24389|P_24385|P_24390
C_1252470,P_7819|P_14546|P_9168
C_1253039,P_4411|P_40217|P_15393
C_1253468,P_8860|P_26095|P_33506
C_1253525,P_31456|P_37586|P_28237
C_1253749,P_14546|P_12777|P_14838
C_1253990,P_7819|P_12777|P_14546
C_1254126,P_12777|P_16717|P_14546
C_1254425,P_14546|P_7819|P_14591
C_1255093,P_21295|P_58|P_3365
C_1255132,P_4822|P_16717|P_29018
C_1255199,P_12777|P_14546|P_4822
C_1255414,P_40519|P_7819|P_14546
C_1255465,P_14591|P_7976|P_9510
C_1255516,P_7819|P_14546|P_4822
C_1255644,P_28663|P_5133|P_37189
C_1256675,P_7819|P_12777|P_14546
C_1256714,P_12847|P_3695|P_30644
C_1257063,P_4822|P_40519|P_7819
C_1257173,P_9169|P_35010|P_19894
C_1257726,P_19382|P_41081|P_14173
C_1258017,P_7819|P_14546|P_12777
C_1258093,P_7819|P_12777|P_14591
C_1258260,P_12777|P_14591|P_14838
C_1258429,P_14546|P_4822|P_12777
C_1258486,P_10037|P_40519|P_15306
C_1258511,P_31347|P_6869|P_16210
C_1258528,P_4822|P_12277|P_41760
C_1258941,P_29414|P_1758|P_38224
C_125961,P_14546|P_14591|P_4822
C_1259622,P_7819|P_14838|P_12777
C_1260060,P_27702|P_17293|P_41469
C_1260590,P_33811|P_33810|P_24367
C_126062,P_18777|P_15793|P_36089
C_1260714,P_12777|P_14546|P_14591
C_1261107,P_14546|P_14838|P_9510
C_1261299,P_12777|P_7819|P_14546
C_1261340,P_9169|P_17059|P_18952
C_1261701,P_9139|P_35344|P_33902
C_1262132,P_18445|P_16717|P_41942
C_1262224,P_24677|P_4822|P_9168
C_1262447,P_9452|P_26706|P_14556
C_1262498,P_7819|P_14546|P_16717
C_1262765,P_11986|P_15100|P_19829
C_1262881,P_33814|P_33907|P_33812
C_1262921,P_37967|P_13445|P_2588
C_126332,P_12777|P_7819|P_16717
C_1263425,P_21585|P_17378|P_38646
C_1264294,P_14546|P_12777|P_14838
C_1264428,P_7819|P_12777|P_14591
C_1264673,P_7819|P_14546|P_4822
C_1264696,P_4682|P_25145|P_44566
C_126474,P_7819|P_1926|P_16717
C_1264757,P_14567|P_7833|P_7834
C_1264906,P_7819|P_12777|P_14546
C_1265415,P_15599|P_12216|P_12902
C_1265702,P_15473|P_4218|P_15307
C_1265798,P_12847|P_40519|P_16717
C_1266164,P_40519|P_7819|P_8625
C_1266317,P_15307|P_4218|P_2341
C_1266556,P_30782|P_30644|P_4822
C_1266666,P_14546|P_12777|P_14591
C_1266901,P_15638|P_13726|P_1644
C_1267013,P_14546|P_12777|P_14838
C_1267155,P_3261|P_3331|P_14546
C_1267371,P_7819|P_14838|P_14591
C_1267579,P_10109|P_26470|P_10108
C_1267641,P_29857|P_27064|P_31652
C_1267777,P_12576|P_10674|P_17406
C_1267799,P_41155|P_2139|P_18374
C_1268033,P_7819|P_14546|P_12777
C_1268167,P_4822|P_7819|P_14591
C_1268200,P_39224|P_7236|P_18745
C_1268305,P_16717|P_12777|P_7819
C_1268568,P_28392|P_35020|P_33855
C_1268727,P_14838|P_4822|P_4919
C_1268860,P_17958|P_17959|P_24526
C_1268909,P_25920|P_29699|P_16178
C_1269112,P_7819|P_4822|P_16717
C_1269249,P_12847|P_1926|P_18299
C_1269548,P_5510|P_44125|P_7540
C_1269631,P_7819|P_14546|P_16717
C_1269705,P_29970|P_44322|P_44566
C_1269804,P_8373|P_333|P_33397
C_1269847,P_7819|P_14546|P_12777
C_1269852,P_7819|P_12777|P_31778
C_126987,P_7819|P_12777|P_14591
C_1269894,P_458|P_2413|P_2412
C_1270133,P_12777|P_14591|P_31660
C_1270579,P_8939|P_24183|P_35341
C_1270881,P_14546|P_40519|P_8625
C_1270960,P_31149|P_31152|P_20204
C_1271040,P_7819|P_14546|P_12777
C_1271450,P_5482|P_30021|P_40576
C_127175,P_12777|P_14546|P_14591
C_1271985,P_11193|P_35408|P_14111
C_1272194,P_18084|P_32162|P_12400
C_1272260,P_8835|P_15854|P_29991
C_1272287,P_35767|P_30977|P_36089
C_1272324,P_4218|P_15307|P_4822
C_1272557,P_4822|P_15307|P_2341
C_1272663,P_7819|P_14546|P_7782
C_1273182,P_14546|P_7819|P_12777
C_1273582,P_38105|P_38104|P_38111
C_1273916,P_15845|P_12978|P_30782
C_1273989,P_7819|P_14546|P_4822
C_1274107,P_34831|P_40848|P_26778
C_1274354,P_35923|P_31638|P_29007
C_12746,P_4919|P_14546|P_12777
C_1274663,P_7819|P_14546|P_12777
C_1275523,P_7819|P_12777|P_14546
C_1276073,P_29640|P_38110|P_38111
C_1276515,P_20070|P_13901|P_31424
C_1276528,P_7819|P_14546|P_14591
C_1276670,P_9502|P_14546|P_12777
C_1276939,P_19799|P_35290|P_33654
C_1277136,P_14546|P_3724|P_9756
C_1277945,P_40670|P_8838|P_21148
C_1278100,P_7303|P_2795|P_16225
C_127824,P_33407|P_42552|P_9169
C_1278292,P_12777|P_14591|P_9168
C_1278683,P_14546|P_12777|P_9169
C_1278792,P_12777|P_4822|P_14591
C_1278888,P_4822|P_2342|P_15472
C_1279128,P_7819|P_12777|P_14591
C_1279415,P_12777|P_7819|P_14546
C_1279538,P_14546|P_4919|P_9168
C_1280402,P_7819|P_14591|P_2341
C_1280607,P_7819|P_2342|P_12777
C_1280791,P_4919|P_21585|P_29692
C_128082,P_7819|P_4822|P_9168
C_1281380,P_4644|P_14546|P_3607
C_1281665,P_7819|P_14546|P_14591
C_1281990,P_7819|P_12777|P_14591
C_1282088,P_11203|P_26406|P_20950
C_1282109,P_12179|P_15307|P_14474
C_1282169,P_40519|P_8625|P_14546
C_1282478,P_14546|P_7819|P_12777
C_128264,P_24152|P_14979|P_15247
C_1282660,P_14546|P_7819|P_9510
C_1282827,P_7819|P_12777|P_2341
C_1283394,P_9887|P_7946|P_13593
C_1283415,P_7819|P_12777|P_14591
C_1283582,P_5125|P_18800|P_23708
C_1283683,P_7819|P_14546|P_12777
C_1284029,P_10185|P_10182|P_7117
C_1284310,P_27450|P_4335|P_16884
C_1284625,P_7819|P_12777|P_14591
C_128495,P_37668|P_30860|P_44298
C_1285167,P_12777|P_14838|P_14591
C_1285801,P_12777|P_14546|P_2108
C_1286218,P_14546|P_12777|P_2341
C_1286358,P_14546|P_12777|P_34282
C_1286631,P_18395|P_25901|P_4411
C_1286661,P_471|P_14546|P_4822
C_1286914,P_4919|P_15307|P_12777
C_1287071,P_19468|P_7031|P_18441
C_1287386,P_14197|P_9798|P_8142
C_1287401,P_33324|P_5729|P_28581
C_1287624,P_14546|P_16717|P_14838
C_128785,P_10417|P_11167|P_22064
C_12881,P_14546|P_4822|P_7819
C_1288171,P_29583|P_28552|P_25495
C_1288694,P_7819|P_14546|P_4822
C_1288975,P_4822|P_4218|P_15473
C_128917,P_19610|P_39620|P_25896
C_1289303,P_4822|P_7819|P_12256
C_1289610,P_7819|P_14838|P_9510
C_1289617,P_15307|P_12256|P_15472
C_1290254,P_15473|P_12256|P_12419
C_1290589,P_14546|P_7819|P_44210
C_1290800,P_471|P_457|P_456
C_1290908,P_14546|P_12777|P_4822
C_1291012,P_14690|P_36273|P_12469
C_1291056,P_7819|P_14838|P_14591
C_1291066,P_33351|P_40215|P_17444
C_1291166,P_6097|P_18912|P_11734
C_1291701,P_7819|P_14546|P_4919
C_1291962,P_12777|P_7983|P_9510
C_1292235,P_25082|P_7819|P_10040
C_1292282,P_14546|P_14591|P_14838
C_1292799,P_7819|P_14546|P_4822
C_129308,P_4218|P_2718|P_9355
C_129310,P_40519|P_4822|P_8625
C_1293335,P_1166|P_12777|P_14591
C_1293440,P_14591|P_4822|P_14838
C_1293562,P_15307|P_12777|P_2341
C_1293637,P_24152|P_14979|P_15247
C_1293653,P_18529|P_17133|P_31424
C_1293755,P_19468|P_7031|P_18441
C_1293901,P_27775|P_18665|P_11521
C_1293916,P_14546|P_7819|P_12777
C_1294328,P_8625|P_40519|P_4822
C_1294346,P_7819|P_14546|P_12777
C_1294648,P_7819|P_14546|P_12777
C_1294758,P_7819|P_12777|P_9168
C_1295202,P_35599|P_4944|P_32289
C_1295234,P_7819|P_14546|P_4822
C_1295373,P_18118|P_40519|P_26159
C_1295739,P_12777|P_7819|P_14838
C_1296020,P_32646|P_2295|P_10009
C_1296103,P_40519|P_3695|P_23112
C_1296245,P_40519|P_12256|P_7819
C_1296301,P_8946|P_28733|P_5775
C_1296642,P_12777|P_14546|P_1821
C_1296715,P_14546|P_7819|P_12777
C_12968,P_3271|P_37610|P_30303
C_1297143,P_13544|P_2418|P_10857
C_1297395,P_7819|P_14546|P_12777
C_1297609,P_12848|P_12847|P_12846
C_1297814,P_12777|P_14546|P_14591
C_1297872,P_21208|P_3248|P_15627
C_1297940,P_2341|P_8370|P_15307
C_1298032,P_4894|P_41554|P_12777
C_1298121,P_19378|P_44452|P_19894
C_1298588,P_7819|P_12777|P_9168
C_1298634,P_4822|P_7819|P_9168
C_1298690,P_35593|P_31774|P_31676
C_1298803,P_7819|P_12777|P_3307
C_1298889,P_14546|P_7819|P_12777
C_1298934,P_38237|P_25394|P_3631
C_1299025,P_7819|P_14546|P_16717
C_1299143,P_7819|P_4822|P_12777
C_1299358,P_41379|P_12685|P_5510
C_129969,P_27450|P_4335|P_16884
